years:,0.08333333,0.16666666,0.24999999,0.33333332,0.41666665,0.49999998,0.58333331,0.66666664,0.74999997,0.8333333,0.91666663,0.99999996,1.08333329,1.16666662,1.24999995,1.33333328,1.41666661,1.49999994,1.58333327,1.6666666,1.74999993,1.83333326,1.91666659,1.99999992,2.08333325,2.16666658,2.24999991,2.33333324,2.41666657,2.4999999,2.58333323,2.66666656,2.74999989,2.83333322,2.91666655,2.99999988,3.08333321,3.16666654,3.24999987,3.3333332,3.41666653,3.49999986,3.58333319,3.66666652,3.74999985,3.83333318,3.91666651,3.99999984,4.08333317,4.1666665,4.24999983,4.33333316,4.41666649,4.49999982,4.58333315,4.66666648,4.74999981,4.83333314,4.91666647,4.9999998,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25
23-May-00,5.840825581,5.910703879,5.983800977,6.060213236,6.133394761,6.196961937,6.24801259,6.286945262,6.315216954,6.334248967,6.345119359,6.348766892,6.346129928,6.338146829,6.325755958,6.309895677,6.291504349,6.271478397,6.250257425,6.228000269,6.204861672,6.180996381,6.15655914,6.131704695,6.106584403,6.081300238,6.055916808,6.030494947,6.005074586,5.979686344,5.954360798,5.929128524,5.904020097,5.879066096,5.854297096,5.829743673,5.805435807,5.781392079,5.757620826,5.734129965,5.710927029,5.688019375,5.665413719,5.643107409,5.621090706,5.599353695,5.577886462,5.556679092,5.535721355,5.514998931,5.494494668,5.474191358,5.454071791,5.434118767,5.414315751,5.394647362,5.375098335,5.355653402,5.336297325,5.317017006,5.202400411,5.088393272,4.974319645,4.860310571,4.746994471,4.635137605,4.525596617,4.419037061,4.315746519,4.215927998,4.119595724,4.026825868,3.938004729,3.853708201,3.774613847,3.701583291,3.635637049,3.577401,3.527110309,3.484984008,3.45124113,3.425935594,3.408438845,3.397946028,3.393654298,3.394852752,3.400958528,3.411398245,3.425598522,3.442985977,3.46298723,3.485028899,3.508615962,3.533556717,3.559732849,3.587026041,3.615317979,3.644490347,3.674424827,3.705003105
24-May-00,5.864856541,5.911798157,5.975541734,6.051745358,6.128630301,6.19681833,6.251873226,6.293182338,6.322599833,6.341958421,6.352503369,6.355263054,6.351265504,6.34153875,6.327110819,6.309009742,6.288263549,6.2658471,6.242218492,6.21754497,6.191990528,6.165719161,6.138894861,6.111681625,6.084239324,6.056674824,6.029058216,6.001455126,5.973906556,5.946443519,5.919096999,5.891897977,5.864877438,5.838066364,5.811495739,5.785196546,5.759199001,5.733520559,5.708168151,5.683148569,5.658469743,5.634140067,5.610167104,5.586547743,5.563271462,5.540327592,5.517705464,5.495394409,5.473383438,5.451657936,5.430200982,5.408995616,5.38802488,5.367271826,5.346720158,5.326354618,5.306160037,5.286121245,5.266223117,5.246452897,5.130013396,5.016148705,4.904208565,4.794281267,4.686864586,4.582535694,4.481905557,4.385357896,4.29285339,4.204258025,4.119225981,4.037472363,3.959032794,3.884171518,3.813280522,3.74698087,3.68609578,3.631128841,3.582268952,3.539692352,3.503575282,3.473951719,3.450277187,3.431860205,3.418010172,3.408075313,3.40145714,3.397561029,3.395792358,3.395556504,3.396258841,3.397304749,3.398196626,3.39880635,3.399093733,3.399018585,3.398540718,3.397619945,3.396216075,3.394288922
25-May-00,5.819638255,5.888998527,5.966126174,6.044495297,6.117578912,6.179897774,6.229597375,6.2656414,6.290162265,6.30527994,6.312237598,6.311984277,6.3054688,6.293639989,6.277446666,6.257837654,6.235761775,6.212111878,6.187293622,6.161461819,6.134769205,6.107368517,6.079412491,6.051053867,6.022441267,5.993676459,5.964831411,5.935973444,5.907144984,5.878379266,5.84970951,5.821168938,5.792790769,5.764608224,5.736654523,5.708962887,5.681565616,5.654481592,5.627719541,5.601288217,5.575198008,5.549459905,5.524083901,5.499068613,5.47440542,5.450085588,5.426100383,5.402441069,5.379098523,5.356059676,5.333309159,5.310831576,5.288611532,5.266633642,5.244883184,5.223346387,5.202009556,5.180858997,5.159881069,5.139064571,5.017125442,4.899284384,4.785076592,4.674699059,4.568680908,4.467587236,4.371962664,4.282087582,4.19777692,4.118736723,4.044419261,3.974313797,3.908190519,3.846027117,3.787918052,3.734178844,3.685320583,3.641622239,3.603135812,3.56990441,3.541971141,3.519259998,3.501218522,3.487175141,3.476459886,3.468471241,3.462700292,3.458644698,3.455802117,3.453670208,3.451746629,3.449529041,3.446604641,3.44289606,3.438404466,3.433131025,3.427076904,3.420243269,3.412631286,3.404242122
26-May-00,5.8400544,5.906373798,5.975573255,6.048780664,6.117969498,6.178358807,6.226425801,6.260854515,6.283591555,6.296463717,6.300653091,6.297195777,6.287127874,6.271485484,6.251304706,6.22762164,6.201472387,6.173794764,6.144962169,6.115146898,6.084521003,6.053256533,6.02152554,5.989500073,5.957343881,5.925159991,5.893024464,5.861005666,5.829141658,5.797462931,5.765999971,5.734783267,5.703843308,5.673210581,5.642915576,5.61298878,5.583459012,5.554339961,5.525637252,5.49735656,5.469504036,5.442085955,5.415107205,5.388562541,5.362442218,5.33673647,5.311435531,5.286529635,5.26200836,5.237856949,5.214058892,5.190597673,5.167456776,5.144619724,5.122070952,5.099795832,5.07777978,5.056008212,5.034466681,5.013143793,4.889331557,4.771524944,4.659147521,4.552274492,4.45124307,4.356381925,4.267986592,4.186092124,4.110297825,4.040103239,3.974780578,3.913649016,3.856292992,3.802517175,3.752250115,3.705663801,3.663136423,3.624874445,3.590924277,3.561326712,3.53612254,3.515238897,3.498177139,3.484338933,3.473127751,3.464014444,3.456555891,3.45031457,3.444852961,3.439733542,3.434518793,3.428771198,3.422139297,3.41457362,3.406090904,3.39670789,3.386441313,3.375307914,3.36332443,3.350507598
30-May-00,5.822710678,5.903484456,5.986989305,6.072632507,6.15234206,6.218791413,6.26884481,6.30280941,6.32387194,6.334823329,6.337034836,6.331586643,6.319558933,6.302031888,6.280085691,6.254800524,6.227256569,6.198416075,6.168628254,6.138043748,6.106813099,6.075086846,6.043015532,6.010749696,5.978432113,5.946154369,5.913987328,5.881993424,5.850204755,5.818646551,5.787344038,5.756322445,5.725607001,5.695222934,5.665195473,5.635549845,5.60630961,5.577484738,5.549078593,5.521094523,5.49353599,5.466406483,5.439708046,5.413433209,5.387570649,5.362109034,5.337037031,5.312343307,5.288015858,5.264038683,5.240394311,5.217065266,5.194034075,5.171283317,5.148796745,5.126559213,5.104555619,5.082770863,5.061190018,5.039801524,4.91503557,4.795309533,4.680092597,4.569547068,4.464130013,4.364298845,4.270468002,4.182788926,4.100985348,4.0246851,3.953301433,3.886300522,3.823413115,3.764573303,3.709826539,3.659433775,3.61383189,3.573236562,3.537663138,3.507120128,3.481616036,3.461034525,3.444799148,3.432227483,3.422639401,3.415437659,3.410129323,3.406228102,3.403247705,3.400701842,3.39810422,3.39496856,3.390905156,3.385857741,3.379841962,3.372873463,3.364967888,3.356140883,3.346408091,3.335785159
31-May-00,5.861056033,5.922217473,5.993914852,6.068180574,6.135631972,6.191764958,6.23433225,6.264759604,6.284320066,6.294222876,6.295526747,6.28926247,6.276460833,6.258152625,6.235368637,6.209139658,6.180496478,6.150350716,6.119052747,6.086787869,6.053741356,6.020098485,5.986044529,5.951764764,5.917433098,5.883155779,5.849014127,5.815078866,5.78138605,5.747964622,5.714843529,5.682051714,5.649618121,5.617571697,5.585941385,5.554756129,5.524042587,5.493810682,5.464062908,5.434802079,5.406032172,5.377757405,5.349980223,5.322692512,5.295882266,5.269537476,5.243646132,5.218196223,5.19317495,5.168565267,5.144348707,5.120506799,5.097021075,5.073873128,5.051045648,5.028522281,5.006286707,4.984322602,4.962613859,4.941147923,4.816915357,4.699266779,4.587444896,4.481371067,4.381265006,4.287365089,4.199877548,4.11875451,4.043539513,3.973688598,3.908469438,3.847217361,3.789548926,3.735316843,3.684504982,3.637358517,3.594335881,3.55568924,3.521485307,3.491784647,3.466647817,3.446009985,3.429351686,3.416050451,3.405485754,3.397105293,3.390441395,3.385031654,3.380413666,3.376125028,3.371703334,3.366686193,3.360704968,3.353709494,3.345717168,3.336745386,3.326811545,3.315933042,3.304127273,3.291411634
01-Jun-00,5.830369959,5.892615373,5.963643506,6.039498309,6.111591158,6.173263667,6.218261764,6.248918706,6.267355608,6.275442471,6.274430352,6.265466547,6.24969835,6.228273054,6.202337953,6.173040342,6.141527514,6.108793384,6.075176994,6.040842641,6.005954618,5.970677219,5.93517474,5.899611475,5.864140792,5.828857268,5.793835775,5.759139548,5.724797167,5.690830783,5.657262547,5.62411461,5.591409123,5.559168237,5.527414105,5.496168876,5.46545244,5.435269777,5.405619833,5.376501937,5.347916617,5.319864623,5.29234488,5.265346491,5.238855269,5.212857026,5.187337572,5.162282717,5.137677544,5.113503584,5.089741288,5.066371106,5.043373489,5.020728976,4.998419469,4.976427961,4.954737476,4.933331035,4.912191931,4.891307361,4.770796283,4.657246698,4.549908319,4.448726673,4.353944265,4.265804817,4.184487198,4.109886727,4.041457754,3.97855832,3.920336043,3.866000934,3.815040579,3.767192139,3.722332215,3.680618544,3.642437683,3.608007446,3.577394727,3.550661557,3.527869959,3.50896728,3.493491808,3.480890663,3.470612803,3.462169855,3.455150062,3.449146332,3.443751575,3.438558699,3.433160613,3.427150242,3.420205307,3.412286944,3.403415427,3.393611031,3.382894029,3.371284698,3.358803311,3.345470143
02-Jun-00,5.847305073,5.888912401,5.931687799,5.979515561,6.030450224,6.079152162,6.117955356,6.147125494,6.16612543,6.174915836,6.174510539,6.16605232,6.150683958,6.129548234,6.103787928,6.074545819,6.04296462,6.00999194,5.975953443,5.941051135,5.905487022,5.869463108,5.8331814,5.796843901,5.760631439,5.724640118,5.688944803,5.653606227,5.618653416,5.584111074,5.550003903,5.516356608,5.483193892,5.450540458,5.41842101,5.386860251,5.355879312,5.325481918,5.295666504,5.266432502,5.2377816,5.209715793,5.182234207,5.155324482,5.128971389,5.103159698,5.077874177,5.053099598,5.028819758,5.005014939,4.98166462,4.958748285,4.936245416,4.914135622,4.892399919,4.871020184,4.849978307,4.829256177,4.808836125,4.788704951,4.673392062,4.56611125,4.466048914,4.373113037,4.287525842,4.209497354,4.139113723,4.07611094,4.019716159,3.969039703,3.92292974,3.880292397,3.840318078,3.802501144,3.766505783,3.73233802,3.700276639,3.670517112,3.643179918,3.618383325,3.596245587,3.576788134,3.559703499,3.54461444,3.531144435,3.518939344,3.507671235,3.497013666,3.486640195,3.476224381,3.465439781,3.453959981,3.441531146,3.428130531,3.413781279,3.398506536,3.382329444,3.365273148,3.347360791,3.328615519
05-Jun-00,5.845708239,5.870186719,5.924479417,5.994651315,6.064635703,6.125039663,6.168966072,6.199079754,6.21706308,6.224440335,6.222444389,6.212276138,6.195136478,6.172226308,6.144746522,6.113898018,6.080881474,6.04666645,6.011553003,5.975720653,5.939348918,5.90261732,5.865705378,5.828792612,5.792039531,5.755537719,5.719363034,5.683575266,5.648201303,5.613264,5.578786214,5.544790802,5.511300622,5.478338529,5.44592738,5.414090033,5.382845712,5.35219761,5.322144508,5.292686204,5.2638246,5.235561856,5.20789694,5.180817244,5.154307532,5.128352574,5.102937136,5.078045984,5.053662877,5.02976826,5.006341896,4.983363548,4.960812979,4.938670107,4.916916327,4.895533871,4.874504981,4.853811896,4.833437358,4.81336865,4.698802876,4.592948878,4.495019331,4.404917109,4.322832571,4.248927782,4.18321973,4.125352916,4.07444021,4.029469204,3.989143068,3.9522192,3.917737972,3.885054529,3.853699559,3.823562346,3.794817993,3.767616668,3.742081762,3.718335904,3.696501704,3.676619214,3.65845256,3.641708286,3.6260933,3.611325467,3.597135296,3.583254002,3.569412796,3.555342893,3.540775505,3.525441873,3.509135959,3.491848232,3.473607543,3.45444274,3.434382673,3.413456193,3.391692147,3.369119387
06-Jun-00,5.813976485,5.873118272,5.94604084,6.021338589,6.090298877,6.145980212,6.184724567,6.209728698,6.223234545,6.22709048,6.222472192,6.21048946,6.192252059,6.168869767,6.141452359,6.111109613,6.078950855,6.045849871,6.012059618,5.977731968,5.943018794,5.908071966,5.873043357,5.838084834,5.803330798,5.768858204,5.734732074,5.701002208,5.667689929,5.63481344,5.602390941,5.570440634,5.538980719,5.508029398,5.477604872,5.447725342,5.418405437,5.389645506,5.361442336,5.333793901,5.306700422,5.280162364,5.25417666,5.22872863,5.203801208,5.17937733,5.155439931,5.131971944,5.108955307,5.086368976,5.064191354,5.042400844,5.020975849,4.999894954,4.979138321,4.958686924,4.938521744,4.918623762,4.898974571,4.879560736,4.767403914,4.66126805,4.560330117,4.464556375,4.374308987,4.29000513,4.211989833,4.140272118,4.074377701,4.013717184,3.957439574,3.904750437,3.855120049,3.808266889,3.76404467,3.722602036,3.684310592,3.64938231,3.617896859,3.589930235,3.565558408,3.544747864,3.527105041,3.512162477,3.499454068,3.488553596,3.479080221,3.470655571,3.46290127,3.455438944,3.447890218,3.43987676,3.43110305,3.421528874,3.411163058,3.400014432,3.388091824,3.375404063,3.361959976,3.347768392
07-Jun-00,5.804663019,5.865853204,5.930433779,5.997659485,6.060926997,6.11529117,6.156618935,6.185918567,6.204053616,6.21199838,6.210900577,6.201923042,6.186228609,6.164980113,6.13934039,6.110472274,6.07953774,6.047437961,6.014447814,5.980750096,5.946527601,5.911963127,5.87723947,5.842539407,5.808020753,5.773766795,5.739846753,5.706312836,5.673188158,5.640492981,5.608247565,5.576472174,5.545187068,5.514412511,5.484168763,5.454476086,5.425349971,5.396788609,5.368786296,5.3413395,5.314448425,5.288113644,5.26233166,5.237086823,5.212361224,5.188136953,5.164396102,5.141120761,5.118291899,5.095887451,5.073884842,5.052261496,5.030994837,5.010062503,4.989443814,4.969118878,4.949067808,4.929270718,4.909708434,4.890367007,4.778305385,4.67160788,4.569403187,4.471662288,4.378795372,4.291293009,4.209584162,4.133760403,4.063434151,3.998104539,3.937015715,3.879473385,3.825049358,3.773555951,3.724935462,3.67942436,3.637475565,3.599344721,3.56512772,3.534916155,3.508801585,3.486753389,3.468345604,3.453072454,3.440429547,3.429952089,3.421219689,3.413814314,3.407317927,3.401312495,3.395379981,3.389102407,3.382152537,3.374478442,3.366080204,3.356957907,3.347111636,3.336541473,3.325247503,3.313229808
08-Jun-00,5.834133722,5.906315149,5.976081978,6.044585009,6.107761799,6.161467576,6.202321408,6.231250982,6.249180161,6.257116186,6.25618587,6.247525258,6.232270397,6.21155733,6.186522104,6.158300763,6.128027954,6.096565205,6.064175705,6.031043363,5.997352087,5.963285788,5.929028374,5.894763712,5.860648713,5.826767125,5.793190109,5.759970561,5.727132791,5.694698618,5.662689862,5.631128341,5.600035873,5.569434279,5.539345376,5.509790983,5.480787622,5.452334403,5.424426895,5.397062544,5.370241767,5.343965239,5.318229147,5.293017508,5.268312291,5.244095465,5.220349001,5.197054864,5.174193632,5.151742455,5.12967796,5.107976776,5.086615532,5.065571112,5.044822195,5.024348234,5.004128683,4.984142996,4.964371453,4.944799761,4.830889516,4.721493799,4.615733924,4.513635407,4.415696231,4.322512653,4.234634309,4.15228513,4.075231339,4.003132751,3.935413263,3.871566443,3.811351914,3.754741723,3.701820287,3.6529373,3.608628659,3.569164298,3.534604144,3.505002656,3.480414238,3.460748291,3.445452555,3.433883089,3.425398603,3.419431347,3.415494873,3.41310694,3.411785309,3.411047739,3.410411989,3.409395897,3.407624109,3.405040163,3.401646855,3.39744698,3.392443332,3.386638705,3.380035895,3.372637696
